Order_ID,ASIN,Product_Name,Category,Sub_Category,Order_Date,Ship_Date,Delivery_Date,Delivery_Type,Customer_ID,Customer_Name,Customer_Tier,Age_Group,City,State,Region,Quantity,Unit_Price_INR,Discount_%,Discount_Amount_INR,Sale_Price_INR,Profit_INR,Profit_Margin_%,Payment_Method,Returned,Return_Reason,Customer_Rating,Year,Month,Quarter,Financial_Year,Is_Weekend_Order,Is_Festive_Season
AMZ-ORD-103527,ASIN-28469664,Aashirvaad Atta 10kg,Grocery & Gourmet,Staples,2021-01-01,2021-01-02,2021-01-02,Amazon Prime (1-Day),AMZ-CUST-5645,Sneha Kapoor,Business Prime,25-34,Ahmedabad,Gujarat,West,2,3214.02,10,642.8,5785.24,482.85,8.35,Net Banking,No,N/A,3,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-103528,ASIN-75104205,SG Batting Gloves,Sports & Outdoors,Sports Gear,2021-01-26,2021-01-26,2021-01-26,Amazon Fresh (Same Day),AMZ-CUST-5179,Neha Mishra,Regular,55+,Delhi,Delhi,North,4,35055.99,10,14022.4,126201.56,47263.39,37.45,EMI,No,N/A,2,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-103529,ASIN-14816221,MTG NEET Biology,Books & Media,Academic,2022-08-25,2022-08-27,2022-08-28,Amazon Prime (2-Day),AMZ-CUST-5524,Gaurav Gupta,Prime,25-34,Jaipur,Rajasthan,North,1,2572.69,25,643.17,1929.52,612.8,31.76,Net Banking,No,N/A,5,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-103530,ASIN-78823543,Cosco Basketball,Sports & Outdoors,Sports Gear,2022-05-08,2022-05-12,2022-05-13,Standard (5-7 Days),AMZ-CUST-5748,Tanvi Mehta,Regular,35-44,Delhi,Delhi,North,2,44897.8,25,22448.9,67346.7,18524.1,27.51,UPI,No,N/A,3,2022,May,Q2,FY2022-23,Yes,No
AMZ-ORD-103531,ASIN-85562465,Tommy Hilfiger Belt,Fashion,Accessories,2022-11-27,2022-11-28,2022-11-28,Amazon Prime (1-Day),AMZ-CUST-5147,Kavya Tiwari,Prime,25-34,Surat,Gujarat,West,1,2254.44,60,1352.66,901.78,412.93,45.79,EMI,No,N/A,4,2022,November,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103532,ASIN-60093033,Apple iPhone 15 Pro,Electronics,Smartphones,2023-07-26,2023-07-26,2023-07-26,Amazon Fresh (Same Day),AMZ-CUST-5256,Aisha Patel,Prime,18-24,Chennai,Tamil Nadu,South,5,43781.49,30,65672.23,153235.22,15918.33,10.39,Cash on Delivery,No,N/A,5,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-103533,ASIN-89488402,Morphy Richards OTG,Home & Kitchen,Kitchen Appliances,2021-07-17,2021-07-18,2021-07-19,Amazon Prime (1-Day),AMZ-CUST-5056,Meera Verma,Prime,25-34,Coimbatore,Tamil Nadu,South,3,60594.6,60,109070.28,72713.52,24575.66,33.8,Credit Card,No,N/A,4,2021,July,Q3,FY2021-22,Yes,No
AMZ-ORD-103534,ASIN-58619501,Colin Glass Cleaner,Home & Kitchen,Cleaning,2021-02-27,2021-03-05,2021-03-06,Standard (5-7 Days),AMZ-CUST-5722,Aditya Verma,Prime,18-24,Jaipur,Rajasthan,North,2,69932.5,20,27973.0,111892.0,42269.43,37.78,Cash on Delivery,No,N/A,1,2021,February,Q1,FY2020-21,Yes,No
AMZ-ORD-103535,ASIN-52483833,GoPro Hero 11,Electronics,Cameras,2022-09-06,2022-09-06,2022-09-07,Amazon Fresh (Same Day),AMZ-CUST-5167,Aditya Reddy,Business Prime,18-24,Chandigarh,Punjab,North,5,122231.96,10,61115.98,550043.82,73999.78,13.45,EMI,No,N/A,1,2022,September,Q3,FY2022-23,No,No
AMZ-ORD-103536,ASIN-28807076,Zero to One - Peter Thiel,Books & Media,Fiction,2023-08-11,2023-08-12,2023-08-12,Amazon Prime (1-Day),AMZ-CUST-5561,Harsh Rao,Regular,45-54,Pune,Maharashtra,West,3,1052.96,20,631.78,2527.1,454.52,17.99,UPI,No,N/A,5,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-103537,ASIN-23854142,The Subtle Art,Books & Media,Fiction,2023-07-06,2023-07-07,2023-07-08,Amazon Prime (1-Day),AMZ-CUST-5778,Sanjay Verma,Prime,45-54,Kolkata,West Bengal,East,5,2501.36,30,3752.04,8754.76,2751.99,31.43,Net Banking,No,N/A,4,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-103538,ASIN-22248015,Adidas Ultraboost 22,Fashion,Footwear,2022-07-19,2022-07-24,2022-07-25,Scheduled Delivery,AMZ-CUST-5116,Vishal Kumar,Business Prime,25-34,Surat,Gujarat,West,5,4543.34,20,4543.34,18173.36,8840.5,48.65,EMI,No,N/A,4,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-103539,ASIN-51526601,Sleepwell Mattress,Home & Kitchen,Furniture,2023-01-08,2023-01-10,2023-01-10,Amazon Prime (2-Day),AMZ-CUST-5603,Rohit Joshi,Regular,18-24,Indore,Madhya Pradesh,Central,1,41778.39,30,12533.52,29244.87,8649.36,29.58,EMI,No,N/A,2,2023,January,Q1,FY2022-23,Yes,No
AMZ-ORD-103540,ASIN-42554098,Nike Running Shoes,Sports & Outdoors,Sports Gear,2023-02-07,2023-02-07,2023-02-08,Amazon Fresh (Same Day),AMZ-CUST-5398,Tanvi Malhotra,Regular,18-24,Jaipur,Rajasthan,North,1,1624.45,50,812.23,812.22,252.8,31.13,Debit Card,No,N/A,1,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-103541,ASIN-48456761,Dell XPS 15,Electronics,Laptops,2022-04-07,2022-04-07,2022-04-07,Amazon Fresh (Same Day),AMZ-CUST-5363,Nikhil Shah,Regular,45-54,Patna,Bihar,East,3,138510.24,25,103882.68,311648.04,55868.95,17.93,Debit Card,No,N/A,5,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-103542,ASIN-42760884,HomeTown Dining Set,Home & Kitchen,Furniture,2022-06-19,2022-06-25,2022-06-25,Standard (5-7 Days),AMZ-CUST-5616,Nikhil Mishra,Regular,45-54,Lucknow,Uttar Pradesh,North,4,31277.78,15,18766.67,106344.45,21388.99,20.11,Cash on Delivery,No,N/A,5,2022,June,Q2,FY2022-23,Yes,No
AMZ-ORD-103543,ASIN-92157829,Yonex Badminton Racket,Sports & Outdoors,Sports Gear,2023-08-28,2023-08-29,2023-08-29,Amazon Prime (1-Day),AMZ-CUST-5724,Simran Verma,Regular,55+,Ahmedabad,Gujarat,West,5,5826.31,5,1456.58,27674.97,8509.23,30.75,EMI,No,N/A,3,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-103544,ASIN-92637198,IKEA Billy Bookshelf,Home & Kitchen,Furniture,2023-08-28,2023-08-29,2023-08-30,Amazon Prime (1-Day),AMZ-CUST-5625,Rohit Patel,Regular,25-34,Bengaluru,Karnataka,South,3,18341.9,15,8253.86,46771.84,8961.77,19.16,Debit Card,Yes,Not as Described,2,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-103545,ASIN-11668716,Captain Underpants,Books & Media,Children,2023-09-30,2023-10-04,2023-10-04,Scheduled Delivery,AMZ-CUST-5516,Pooja Patel,Regular,55+,Bhopal,Madhya Pradesh,Central,5,794.97,40,1589.94,2384.91,810.55,33.99,Debit Card,No,N/A,3,2023,September,Q3,FY2023-24,Yes,No
AMZ-ORD-103546,ASIN-39508999,W Ethnic Kurta,Fashion,Women's Clothing,2021-04-14,2021-04-16,2021-04-17,Amazon Prime (2-Day),AMZ-CUST-5520,Deepika Shah,Regular,25-34,Indore,Madhya Pradesh,Central,5,7838.35,20,7838.35,31353.4,14035.12,44.76,Net Banking,No,N/A,5,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-103547,ASIN-78996273,Story@Home Wall Clock,Home & Kitchen,Home Decor,2021-07-20,2021-07-24,2021-07-24,Standard (5-7 Days),AMZ-CUST-5426,Rajesh Tiwari,Regular,25-34,Gurgaon,Haryana,North,1,10203.55,20,2040.71,8162.84,3208.79,39.31,Net Banking,No,N/A,3,2021,July,Q3,FY2021-22,No,No
AMZ-ORD-103548,ASIN-22248015,Adidas Ultraboost 22,Fashion,Footwear,2022-08-27,2022-08-29,2022-08-29,Amazon Prime (2-Day),AMZ-CUST-5169,Kabir Agarwal,Prime,55+,Gurgaon,Haryana,North,1,12613.51,50,6306.76,6306.75,3091.67,49.02,Cash on Delivery,No,N/A,5,2022,August,Q3,FY2022-23,Yes,No
AMZ-ORD-103549,ASIN-60087996,Prestige Induction Cooktop,Home & Kitchen,Kitchen Appliances,2022-07-19,2022-07-19,2022-07-19,Amazon Fresh (Same Day),AMZ-CUST-5215,Suresh Joshi,Regular,55+,Chandigarh,Punjab,North,1,88828.2,25,22207.05,66621.15,22299.09,33.47,Amazon Pay,No,N/A,2,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-103550,ASIN-89666870,Metro Heels,Fashion,Footwear,2022-04-03,2022-04-05,2022-04-05,Amazon Prime (2-Day),AMZ-CUST-5229,Priya Tiwari,Prime,45-54,Hyderabad,Telangana,South,4,3144.9,50,6289.8,6289.8,1880.57,29.9,EMI,No,N/A,4,2022,April,Q2,FY2022-23,Yes,No
AMZ-ORD-103551,ASIN-37796026,Real Fruit Power,Grocery & Gourmet,Beverages,2021-11-16,2021-11-17,2021-11-17,Amazon Prime (1-Day),AMZ-CUST-5628,Kavya Agarwal,Prime,35-44,Bhopal,Madhya Pradesh,Central,3,2120.36,20,1272.22,5088.86,460.06,9.04,Credit Card,No,N/A,5,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-103552,ASIN-33744553,Jack & Jones Hoodie,Fashion,Men's Clothing,2021-04-20,2021-04-20,2021-04-21,Amazon Fresh (Same Day),AMZ-CUST-5428,Diya Joshi,Regular,18-24,Delhi,Delhi,North,1,3680.52,10,368.05,3312.47,1094.27,33.03,Cash on Delivery,No,N/A,4,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-103553,ASIN-40773524,Biba Salwar Suit,Fashion,Women's Clothing,2022-03-13,2022-03-14,2022-03-14,Amazon Prime (1-Day),AMZ-CUST-5399,Ananya Rao,Regular,35-44,Indore,Madhya Pradesh,Central,2,18980.99,25,9490.5,28471.48,7492.22,26.31,Net Banking,No,N/A,4,2022,March,Q1,FY2021-22,Yes,No
AMZ-ORD-103554,ASIN-58851418,Red Bull Energy 24 Pack,Grocery & Gourmet,Beverages,2023-02-12,2023-02-18,2023-02-19,Scheduled Delivery,AMZ-CUST-5555,Gaurav Agarwal,Business Prime,35-44,Kochi,Kerala,South,5,2969.01,5,742.25,14102.8,1892.38,13.42,UPI,No,N/A,5,2023,February,Q1,FY2022-23,Yes,No
AMZ-ORD-103555,ASIN-78996273,Story@Home Wall Clock,Home & Kitchen,Home Decor,2023-06-19,2023-06-24,2023-06-24,Standard (5-7 Days),AMZ-CUST-5145,Shruti Kapoor,Business Prime,35-44,Gurgaon,Haryana,North,1,75868.25,20,15173.65,60694.6,16531.63,27.24,Amazon Pay,No,N/A,4,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-103556,ASIN-89488402,Morphy Richards OTG,Home & Kitchen,Kitchen Appliances,2022-04-18,2022-04-24,2022-04-25,Standard (5-7 Days),AMZ-CUST-5583,Suresh Patel,Business Prime,18-24,Jaipur,Rajasthan,North,3,73234.14,5,10985.12,208717.3,76859.9,36.82,Amazon Pay,No,N/A,4,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-103557,ASIN-78495528,Hisense 50 A6H,Electronics,Televisions,2022-09-26,2022-10-03,2022-10-04,Scheduled Delivery,AMZ-CUST-5530,Rohit Nair,Business Prime,25-34,Jaipur,Rajasthan,North,2,24846.61,50,24846.61,24846.61,3866.65,15.56,Net Banking,No,N/A,1,2022,September,Q3,FY2022-23,No,No
AMZ-ORD-103558,ASIN-42266703,Pepperfry Study Table,Home & Kitchen,Furniture,2022-04-15,2022-04-17,2022-04-17,Amazon Prime (2-Day),AMZ-CUST-5026,Shruti Singh,Regular,45-54,Jaipur,Rajasthan,North,5,42913.21,20,42913.21,171652.84,32410.44,18.88,Cash on Delivery,No,N/A,4,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-103559,ASIN-52649409,Fabindia Coffee Table,Home & Kitchen,Furniture,2023-10-20,2023-10-22,2023-10-23,Amazon Prime (2-Day),AMZ-CUST-5349,Rajesh Patel,Regular,18-24,Coimbatore,Tamil Nadu,South,4,19475.07,40,31160.11,46740.17,17474.49,37.39,UPI,No,N/A,4,2023,October,Q4,FY2023-24,No,Yes
AMZ-ORD-103560,ASIN-72322896,Bajaj Mixer Grinder,Home & Kitchen,Kitchen Appliances,2021-11-07,2021-11-09,2021-11-10,Amazon Prime (2-Day),AMZ-CUST-5168,Rohit Malhotra,Regular,55+,Patna,Bihar,East,1,89597.96,15,13439.69,76158.27,27641.83,36.3,UPI,No,N/A,3,2021,November,Q4,FY2021-22,Yes,Yes
AMZ-ORD-103561,ASIN-76915994,H&M Dress,Fashion,Women's Clothing,2023-08-31,2023-09-01,2023-09-02,Amazon Prime (1-Day),AMZ-CUST-5141,Vivek Bansal,Regular,45-54,Ahmedabad,Gujarat,West,1,22868.75,40,9147.5,13721.25,4655.03,33.93,Credit Card,No,N/A,5,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-103562,ASIN-22359124,Global Desi Top,Fashion,Women's Clothing,2021-04-17,2021-04-24,2021-04-25,Scheduled Delivery,AMZ-CUST-5440,Vishal Chopra,Regular,18-24,Chandigarh,Punjab,North,5,15014.29,50,37535.73,37535.72,16861.51,44.92,Debit Card,No,N/A,4,2021,April,Q2,FY2021-22,Yes,No
AMZ-ORD-103563,ASIN-48743679,Adidas Football Boots,Sports & Outdoors,Sports Gear,2021-07-18,2021-07-23,2021-07-24,Scheduled Delivery,AMZ-CUST-5001,Aditi Nair,Regular,25-34,Hyderabad,Telangana,South,4,9620.65,25,9620.65,28861.95,6900.73,23.91,Credit Card,No,N/A,3,2021,July,Q3,FY2021-22,Yes,No
AMZ-ORD-103564,ASIN-33732832,Craftter Canvas Art,Home & Kitchen,Home Decor,2023-12-17,2023-12-21,2023-12-21,Scheduled Delivery,AMZ-CUST-5619,Tanvi Iyer,Prime,45-54,Mumbai,Maharashtra,West,5,65507.01,50,163767.52,163767.53,38758.26,23.67,Net Banking,No,N/A,5,2023,December,Q4,FY2023-24,Yes,Yes
AMZ-ORD-103565,ASIN-10098773,Facto Power Barbell,Sports & Outdoors,Fitness Equipment,2022-07-08,2022-07-09,2022-07-10,Amazon Prime (1-Day),AMZ-CUST-5186,Aisha Joshi,Business Prime,55+,Kochi,Kerala,South,5,40930.57,15,30697.93,173954.92,38500.94,22.13,Cash on Delivery,No,N/A,3,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-103566,ASIN-37660659,Red Tape Formal Shoes,Fashion,Footwear,2022-10-16,2022-10-17,2022-10-18,Amazon Prime (1-Day),AMZ-CUST-5348,Mohit Bansal,Business Prime,35-44,Surat,Gujarat,West,5,4932.4,70,17263.4,7398.6,2856.77,38.61,UPI,No,N/A,1,2022,October,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103567,ASIN-92570689,Tata Salt 1kg,Grocery & Gourmet,Staples,2021-04-14,2021-04-15,2021-04-15,Amazon Prime (1-Day),AMZ-CUST-5579,Aditya Bansal,Prime,55+,Patna,Bihar,East,3,1489.65,15,670.34,3798.61,504.44,13.28,Cash on Delivery,No,N/A,2,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-103568,ASIN-15004332,Bose QuietComfort 45,Electronics,Audio,2023-07-31,2023-08-07,2023-08-07,Scheduled Delivery,AMZ-CUST-5231,Vivek Singh,Business Prime,55+,Chennai,Tamil Nadu,South,3,34009.97,70,71420.94,30608.97,3144.81,10.27,Net Banking,No,N/A,5,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-103569,ASIN-98600048,Horlicks 1kg,Grocery & Gourmet,Staples,2022-05-05,2022-05-07,2022-05-08,Amazon Prime (2-Day),AMZ-CUST-5587,Varun Tiwari,Prime,35-44,Jaipur,Rajasthan,North,2,637.22,5,63.72,1210.72,170.8,14.11,Net Banking,No,N/A,5,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-103570,ASIN-83196223,OnePlus 11R,Electronics,Smartphones,2023-06-04,2023-06-06,2023-06-07,Amazon Prime (2-Day),AMZ-CUST-5615,Simran Shah,Regular,18-24,Ahmedabad,Gujarat,West,1,46188.93,60,27713.36,18475.57,3305.76,17.89,UPI,No,N/A,4,2023,June,Q2,FY2023-24,Yes,No
AMZ-ORD-103571,ASIN-79115826,Jabra Elite 4,Electronics,Audio,2023-01-08,2023-01-13,2023-01-13,Scheduled Delivery,AMZ-CUST-5181,Kiran Reddy,Business Prime,45-54,Gurgaon,Haryana,North,1,86009.46,25,21502.37,64507.09,6085.25,9.43,Amazon Pay,No,N/A,5,2023,January,Q1,FY2022-23,Yes,No
AMZ-ORD-103572,ASIN-71646419,SS Ton Cricket Bat,Sports & Outdoors,Sports Gear,2023-10-07,2023-10-11,2023-10-11,Scheduled Delivery,AMZ-CUST-5519,Vikram Chopra,Prime,55+,Gurgaon,Haryana,North,3,21425.17,0,0.0,64275.51,24605.03,38.28,Credit Card,No,N/A,4,2023,October,Q4,FY2023-24,Yes,Yes
AMZ-ORD-103573,ASIN-25524378,NCERT Class 12 Physics,Books & Media,Academic,2021-10-22,2021-10-24,2021-10-25,Amazon Prime (2-Day),AMZ-CUST-5478,Rohit Gupta,Business Prime,18-24,Ahmedabad,Gujarat,West,2,438.69,15,131.61,745.77,130.01,17.43,Credit Card,No,N/A,4,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-103574,ASIN-35725806,MSI Modern 14,Electronics,Laptops,2021-02-20,2021-02-25,2021-02-26,Standard (5-7 Days),AMZ-CUST-5035,Zara Mehta,Regular,35-44,Chandigarh,Punjab,North,5,129179.42,25,161474.27,484422.83,61593.22,12.71,Net Banking,No,N/A,3,2021,February,Q1,FY2020-21,Yes,No
AMZ-ORD-103575,ASIN-17158549,Maggi Noodles 12 Pack,Grocery & Gourmet,Staples,2022-07-08,2022-07-08,2022-07-08,Amazon Fresh (Same Day),AMZ-CUST-5462,Vikram Patel,Prime,35-44,Indore,Madhya Pradesh,Central,3,1382.94,50,2074.41,2074.41,119.18,5.75,Credit Card,No,N/A,3,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-103576,ASIN-54584951,Sony Alpha 7III,Electronics,Cameras,2021-12-23,2021-12-27,2021-12-27,Standard (5-7 Days),AMZ-CUST-5607,Arjun Joshi,Regular,18-24,Kochi,Kerala,South,2,29607.06,40,23685.65,35528.47,6296.1,17.72,Credit Card,No,N/A,5,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-103577,ASIN-28469664,Aashirvaad Atta 10kg,Grocery & Gourmet,Staples,2022-02-26,2022-03-02,2022-03-03,Standard (5-7 Days),AMZ-CUST-5773,Ananya Rao,Prime,45-54,Kochi,Kerala,South,2,812.44,15,243.73,1381.15,129.92,9.41,Net Banking,No,N/A,4,2022,February,Q1,FY2021-22,Yes,No
AMZ-ORD-103578,ASIN-30645893,Urban Ladder Sofa,Home & Kitchen,Furniture,2021-12-24,2021-12-24,2021-12-25,Amazon Fresh (Same Day),AMZ-CUST-5693,Meera Chopra,Business Prime,35-44,Chennai,Tamil Nadu,South,3,51902.13,20,31141.28,124565.11,45119.34,36.22,Amazon Pay,No,N/A,4,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-103579,ASIN-96458131,OnePlus Nord Buds 2,Electronics,Audio,2023-02-10,2023-02-11,2023-02-11,Amazon Prime (1-Day),AMZ-CUST-5228,Amit Reddy,Business Prime,18-24,Delhi,Delhi,North,3,14743.12,25,11057.34,33172.02,5637.18,16.99,UPI,No,N/A,3,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-103580,ASIN-51221750,Fastrack Sunglasses,Fashion,Accessories,2022-08-01,2022-08-01,2022-08-01,Amazon Fresh (Same Day),AMZ-CUST-5163,Pooja Reddy,Regular,45-54,Delhi,Delhi,North,3,24706.79,30,22236.11,51884.26,19572.91,37.72,Amazon Pay,No,N/A,5,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-103581,ASIN-75204711,Vim Dishwash Gel,Home & Kitchen,Cleaning,2021-06-01,2021-06-03,2021-06-04,Amazon Prime (2-Day),AMZ-CUST-5505,Tanvi Malhotra,Business Prime,55+,Bengaluru,Karnataka,South,3,1264.71,25,948.53,2845.6,1095.34,38.49,Cash on Delivery,No,N/A,3,2021,June,Q2,FY2021-22,No,No
AMZ-ORD-103582,ASIN-75104205,SG Batting Gloves,Sports & Outdoors,Sports Gear,2021-03-30,2021-03-30,2021-03-30,Amazon Fresh (Same Day),AMZ-CUST-5369,Simran Rao,Regular,45-54,Nagpur,Maharashtra,West,2,48509.46,25,24254.73,72764.19,16171.38,22.22,Amazon Pay,No,N/A,3,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-103583,ASIN-58851418,Red Bull Energy 24 Pack,Grocery & Gourmet,Beverages,2021-06-20,2021-06-27,2021-06-27,Scheduled Delivery,AMZ-CUST-5633,Arjun Bansal,Business Prime,55+,Noida,Uttar Pradesh,North,2,3487.29,20,1394.92,5579.66,753.52,13.5,Credit Card,Yes,Not as Described,1,2021,June,Q2,FY2021-22,Yes,No
AMZ-ORD-103584,ASIN-52649409,Fabindia Coffee Table,Home & Kitchen,Furniture,2022-12-14,2022-12-20,2022-12-20,Standard (5-7 Days),AMZ-CUST-5390,Manish Singh,Prime,35-44,Ahmedabad,Gujarat,West,2,54346.79,5,5434.68,103258.9,17963.63,17.4,UPI,No,N/A,2,2022,December,Q4,FY2022-23,No,Yes
AMZ-ORD-103585,ASIN-87549978,Tata Tea Premium 500g,Grocery & Gourmet,Beverages,2021-02-16,2021-02-17,2021-02-18,Amazon Prime (1-Day),AMZ-CUST-5693,Meera Chopra,Business Prime,35-44,Chennai,Tamil Nadu,South,4,4210.06,60,10104.14,6736.1,994.07,14.76,Net Banking,No,N/A,1,2021,February,Q1,FY2020-21,No,No
AMZ-ORD-103586,ASIN-74901363,Casa Copenhagen Cushions,Home & Kitchen,Home Decor,2023-11-15,2023-11-22,2023-11-23,Standard (5-7 Days),AMZ-CUST-5247,Ananya Bansal,Regular,45-54,Mumbai,Maharashtra,West,2,88745.08,30,53247.05,124243.11,26739.0,21.52,Net Banking,No,N/A,5,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-103587,ASIN-40493271,Bata Sneakers,Fashion,Footwear,2023-09-17,2023-09-22,2023-09-23,Standard (5-7 Days),AMZ-CUST-5267,Vishal Patel,Prime,18-24,Noida,Uttar Pradesh,North,5,23071.8,70,80751.3,34607.7,18863.03,54.51,UPI,No,N/A,5,2023,September,Q3,FY2023-24,Yes,No
AMZ-ORD-103588,ASIN-80010836,Lizol Floor Cleaner,Home & Kitchen,Cleaning,2023-04-07,2023-04-07,2023-04-08,Amazon Fresh (Same Day),AMZ-CUST-5528,Vikram Patel,Regular,55+,Bhopal,Madhya Pradesh,Central,4,29635.7,50,59271.4,59271.4,21661.47,36.55,Debit Card,No,N/A,4,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-103589,ASIN-94930577,Cosco Skipping Rope,Sports & Outdoors,Fitness Equipment,2021-04-27,2021-05-03,2021-05-04,Scheduled Delivery,AMZ-CUST-5778,Sanjay Verma,Prime,45-54,Kolkata,West Bengal,East,5,26590.0,30,39885.0,93065.0,36374.81,39.09,Debit Card,No,N/A,5,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-103590,ASIN-73766186,RD Sharma Mathematics,Books & Media,Academic,2021-11-22,2021-11-22,2021-11-23,Amazon Fresh (Same Day),AMZ-CUST-5291,Kabir Agarwal,Business Prime,55+,Kolkata,West Bengal,East,5,1971.55,60,5914.65,3943.1,1176.44,29.84,Credit Card,No,N/A,5,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-103591,ASIN-21988394,Parle G Biscuits Pack,Grocery & Gourmet,Staples,2021-02-11,2021-02-13,2021-02-14,Amazon Prime (2-Day),AMZ-CUST-5009,Varun Nair,Prime,45-54,Nagpur,Maharashtra,West,3,4807.65,60,8653.77,5769.18,658.05,11.41,EMI,No,N/A,5,2021,February,Q1,FY2020-21,No,No
AMZ-ORD-103592,ASIN-28807076,Zero to One - Peter Thiel,Books & Media,Fiction,2023-09-23,2023-09-25,2023-09-26,Amazon Prime (2-Day),AMZ-CUST-5360,Vishal Iyer,Regular,25-34,Nagpur,Maharashtra,West,2,690.34,0,0.0,1380.68,401.33,29.07,Credit Card,No,N/A,1,2023,September,Q3,FY2023-24,Yes,No
AMZ-ORD-103593,ASIN-73766186,RD Sharma Mathematics,Books & Media,Academic,2022-08-14,2022-08-18,2022-08-18,Standard (5-7 Days),AMZ-CUST-5320,Kiran Nair,Prime,45-54,Chandigarh,Punjab,North,4,1902.16,10,760.86,6847.78,2242.72,32.75,UPI,No,N/A,5,2022,August,Q3,FY2022-23,Yes,No
AMZ-ORD-103594,ASIN-37612409,Harry Potter Box Set,Books & Media,Children,2023-12-23,2023-12-24,2023-12-24,Amazon Prime (1-Day),AMZ-CUST-5015,Varun Kumar,Regular,25-34,Bengaluru,Karnataka,South,5,544.71,60,1634.13,1089.42,235.91,21.65,Credit Card,No,N/A,3,2023,December,Q4,FY2023-24,Yes,Yes
AMZ-ORD-103595,ASIN-35840323,Ikigai - Hector Garcia,Books & Media,Fiction,2022-05-24,2022-05-24,2022-05-24,Amazon Fresh (Same Day),AMZ-CUST-5724,Simran Verma,Regular,55+,Ahmedabad,Gujarat,West,5,1432.72,20,1432.72,5730.88,1450.07,25.3,EMI,No,N/A,5,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-103596,ASIN-91787188,Arrow Oxford Shirt,Fashion,Men's Clothing,2022-04-25,2022-04-27,2022-04-28,Amazon Prime (2-Day),AMZ-CUST-5488,Tanvi Mishra,Business Prime,45-54,Jaipur,Rajasthan,North,2,20107.42,40,16085.94,24128.9,8529.83,35.35,Credit Card,No,N/A,1,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-103597,ASIN-89924942,Enid Blyton Collection,Books & Media,Children,2021-03-30,2021-03-31,2021-04-01,Amazon Prime (1-Day),AMZ-CUST-5017,Pooja Verma,Regular,45-54,Delhi,Delhi,North,4,2744.1,40,4390.56,6585.84,1468.74,22.3,Debit Card,Yes,Changed Mind,3,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-103598,ASIN-69213068,Frooti Mango 24 Pack,Grocery & Gourmet,Beverages,2023-01-29,2023-01-30,2023-01-30,Amazon Prime (1-Day),AMZ-CUST-5645,Sneha Kapoor,Business Prime,25-34,Ahmedabad,Gujarat,West,1,3730.16,50,1865.08,1865.08,94.87,5.09,EMI,No,N/A,4,2023,January,Q1,FY2022-23,Yes,No
AMZ-ORD-103599,ASIN-51966903,Google Pixel 7a,Electronics,Smartphones,2022-05-15,2022-05-17,2022-05-17,Amazon Prime (2-Day),AMZ-CUST-5465,Rohan Chopra,Regular,25-34,Patna,Bihar,East,1,10290.65,5,514.53,9776.12,788.12,8.06,Debit Card,No,N/A,2,2022,May,Q2,FY2022-23,Yes,No
AMZ-ORD-103600,ASIN-23974095,Raymond Suit,Fashion,Men's Clothing,2023-03-22,2023-03-23,2023-03-23,Amazon Prime (1-Day),AMZ-CUST-5574,Ananya Kapoor,Prime,45-54,Chandigarh,Punjab,North,1,2665.22,5,133.26,2531.96,1333.86,52.68,Debit Card,No,N/A,5,2023,March,Q1,FY2022-23,No,No
